transaction_id,account_id,customer_id,timestamp,amount,merchant_category,channel,state,device_id,is_new_device,is_fraud,fraud_type
TXN00039830,ACC0006080,CUST003163,2026-02-20 08:53:59,12.13,gas_station,mobile,FL,DEV002806,0,0,none
TXN00039831,ACC0005751,CUST001278,2026-02-16 03:52:27,17.17,healthcare,ach,SC,DEV003883,0,0,none
TXN00039832,ACC0001623,CUST003002,2026-03-31 05:40:20,113.19,travel,card,CA,DEV003626,0,0,none
TXN00039833,ACC0003932,CUST004336,2026-05-19 04:58:31,16.55,gas_station,mobile,CA,DEV002025,0,0,none
TXN00039834,ACC0003233,CUST001718,2026-03-09 01:47:15,41.7,utilities,online,AZ,DEV006056,0,0,none
TXN00039835,ACC0002024,CUST000744,2026-03-28 16:43:32,4.95,gas_station,ach,VA,DEV006701,0,0,none
TXN00039836,ACC0002754,CUST000378,2026-01-24 18:48:26,53.74,grocery,wire,AZ,DEV003984,0,0,none
TXN00039837,ACC0002966,CUST000404,2026-04-08 00:36:18,51.36,healthcare,mobile,FL,DEV001241,0,0,none
TXN00039838,ACC0002837,CUST003907,2026-02-28 14:40:34,22.13,online_retail,card,NY,DEV006324,0,0,none
TXN00039839,ACC0003029,CUST002596,2026-03-05 20:34:08,70.12,grocery,wire,NY,DEV001388,0,0,none
TXN00039840,ACC0006399,CUST004471,2026-01-25 04:33:28,98.67,electronics,online,NY,DEV003959,0,0,none
TXN00039841,ACC0000896,CUST000436,2026-05-20 15:04:48,20.42,healthcare,mobile,NY,DEV003908,0,0,none
TXN00039842,ACC0004562,CUST004472,2026-02-17 19:28:59,16.05,electronics,ach,AZ,DEV002919,0,0,none
TXN00039843,ACC0000564,CUST003900,2026-02-12 18:24:40,83.72,travel,card,SC,DEV004111,0,0,none
TXN00039844,ACC0005483,CUST000242,2026-02-09 16:37:27,10.97,electronics,ach,FL,DEV005698,0,0,none
TXN00039845,ACC0006788,CUST003711,2026-06-11 12:29:49,54.95,online_retail,card,TX,DEV001473,0,0,none
TXN00039846,ACC0002778,CUST002842,2026-04-11 21:53:22,7.46,healthcare,mobile,CA,DEV007426,0,0,none
TXN00039847,ACC0003572,CUST002836,2026-05-31 04:25:48,9.26,electronics,ach,GA,DEV003084,0,0,none
TXN00039848,ACC0005338,CUST002313,2026-01-10 07:37:05,28.08,electronics,card,SC,DEV006452,0,0,none
TXN00039849,ACC0000329,CUST003654,2026-01-14 03:36:45,57.61,gas_station,wire,AZ,DEV001798,0,0,none
TXN00039850,ACC0003514,CUST004420,2026-01-20 06:35:00,23.34,online_retail,wire,IL,DEV002452,0,0,none
TXN00039851,ACC0004783,CUST002547,2026-03-26 03:52:42,6.76,travel,wire,NY,DEV000144,0,0,none
TXN00039852,ACC0004309,CUST001424,2026-04-29 07:58:08,59.37,travel,mobile,TX,DEV002459,0,0,none
TXN00039853,ACC0000976,CUST002543,2026-02-26 21:07:23,18.98,electronics,card,VA,DEV003650,0,0,none
TXN00039854,ACC0005602,CUST000721,2026-04-20 22:35:47,91.28,utilities,card,NC,DEV001464,0,0,none
TXN00039855,ACC0007314,CUST004180,2026-03-27 13:12:48,37.57,travel,mobile,GA,DEV005634,0,0,none
TXN00039856,ACC0002460,CUST000751,2026-05-20 10:52:37,32.79,restaurant,card,NY,DEV001964,0,0,none
TXN00039857,ACC0004228,CUST000088,2026-03-25 16:22:54,14.06,entertainment,online,CA,DEV005923,0,0,none
TXN00039858,ACC0002569,CUST000356,2026-03-14 13:18:28,59.39,healthcare,mobile,IL,DEV002724,0,0,none
TXN00039859,ACC0003358,CUST002529,2026-04-29 14:29:38,37.58,grocery,wire,TX,DEV007701,0,0,none
TXN00039860,ACC0001661,CUST003658,2026-03-01 09:33:14,38.5,healthcare,card,CA,DEV000149,0,0,none
TXN00039861,ACC0006089,CUST004929,2026-03-23 20:06:38,14.94,gas_station,online,GA,DEV003027,0,0,none
TXN00039862,ACC0005698,CUST002525,2026-03-15 07:45:50,53.77,entertainment,online,CA,DEV002205,0,0,none
TXN00039863,ACC0000137,CUST004493,2026-01-29 08:09:51,13.13,healthcare,ach,TX,DEV005895,0,0,none
TXN00039864,ACC0000151,CUST002295,2026-03-02 04:34:40,56.24,gas_station,card,NY,DEV006787,0,0,none
TXN00039865,ACC0002353,CUST004494,2026-02-22 06:58:24,8.83,grocery,ach,NC,DEV002699,0,0,none
TXN00039866,ACC0001192,CUST000512,2026-03-17 03:40:55,50.45,utilities,online,AZ,DEV006375,0,0,none
TXN00039867,ACC0001592,CUST001418,2026-03-30 17:15:54,12.31,gas_station,card,FL,DEV004890,0,0,none
TXN00039868,ACC0004336,CUST001242,2026-01-19 07:08:27,7.5,restaurant,online,FL,DEV005892,0,0,none
TXN00039869,ACC0001727,CUST001134,2026-04-22 19:04:49,162.75,entertainment,card,TX,DEV006349,0,0,none
TXN00039870,ACC0001831,CUST003126,2026-03-17 11:28:12,71.07,healthcare,card,NC,DEV005414,0,0,none
TXN00039871,ACC0002542,CUST002774,2026-03-05 20:07:05,107.6,travel,online,VA,DEV004059,0,0,none
TXN00039872,ACC0003701,CUST002139,2026-01-29 23:40:07,9.45,healthcare,mobile,SC,DEV002715,0,0,none
TXN00039873,ACC0000784,CUST001535,2026-01-23 09:44:09,57.19,entertainment,card,GA,DEV007798,0,0,none
TXN00039874,ACC0002516,CUST000829,2026-02-22 12:27:51,22.86,travel,online,NC,DEV007096,0,0,none
TXN00039875,ACC0003695,CUST001596,2026-05-04 23:32:48,9.0,entertainment,mobile,GA,DEV000931,0,0,none
TXN00039876,ACC0007015,CUST002802,2026-05-17 10:34:55,113.17,travel,online,TX,DEV007121,0,0,none
TXN00039877,ACC0007249,CUST002832,2026-04-08 19:58:56,31.89,travel,wire,CA,DEV004624,0,0,none
TXN00039878,ACC0000212,CUST001010,2026-04-10 15:03:50,13.24,online_retail,online,NY,DEV002974,0,0,none
TXN00039879,ACC0007468,CUST001052,2026-04-20 07:28:17,59.69,grocery,card,SC,DEV005878,0,0,none
TXN00039880,ACC0001230,CUST001784,2026-04-25 11:30:04,1420.12,entertainment,mobile,AZ,DEV007570,0,1,velocity_fraud
TXN00039881,ACC0004751,CUST001323,2026-04-19 16:24:25,68.42,restaurant,mobile,AZ,DEV000961,0,0,none
TXN00039882,ACC0005254,CUST000611,2026-04-25 07:16:00,14.71,healthcare,mobile,NC,DEV002832,0,0,none
TXN00039883,ACC0003432,CUST000833,2026-01-25 04:43:45,21.36,restaurant,mobile,IL,DEV007181,0,0,none
TXN00039884,ACC0004294,CUST002120,2026-06-03 08:20:14,110.08,grocery,ach,SC,DEV001247,0,0,none
TXN00039885,ACC0002419,CUST004302,2026-01-17 07:31:43,16.11,entertainment,online,NY,DEV003590,0,0,none
TXN00039886,ACC0003755,CUST000097,2026-03-27 21:12:25,16.08,healthcare,card,NC,DEV001889,0,0,none
TXN00039887,ACC0003938,CUST000861,2026-02-26 18:59:10,46.06,electronics,online,CA,DEV001068,0,0,none
TXN00039888,ACC0000257,CUST000440,2026-03-16 14:34:32,25.6,electronics,card,TX,DEV003119,0,0,none
TXN00039889,ACC0004170,CUST003037,2026-01-04 04:10:47,42.52,healthcare,online,IL,DEV006602,0,0,none
TXN00039890,ACC0006556,CUST002730,2026-05-29 12:50:03,61.37,travel,wire,AZ,DEV001341,0,0,none
TXN00039891,ACC0001977,CUST001119,2026-03-18 05:17:05,99.92,entertainment,card,GA,DEV007133,0,0,none
TXN00039892,ACC0001052,CUST002026,2026-01-04 14:47:16,22.1,grocery,online,FL,DEV003847,0,0,none
TXN00039893,ACC0001474,CUST000991,2026-01-23 21:36:12,81.49,entertainment,ach,IL,DEV000345,0,0,none
TXN00039894,ACC0006600,CUST000010,2026-02-10 18:40:41,9.4,restaurant,card,SC,DEV003521,0,0,none
TXN00039895,ACC0002986,CUST003592,2026-06-14 19:08:12,34.67,electronics,card,AZ,DEV001099,0,0,none
TXN00039896,ACC0002673,CUST001586,2026-03-04 14:42:35,214.99,restaurant,wire,FL,DEV004519,0,0,none
TXN00039897,ACC0002703,CUST000451,2026-06-21 05:52:04,20.9,electronics,card,AZ,DEV005114,0,0,none
TXN00039898,ACC0000556,CUST002096,2026-02-13 11:57:27,98.94,travel,online,TX,DEV005844,0,0,none
TXN00039899,ACC0003340,CUST002522,2026-03-15 03:01:03,31.79,travel,online,AZ,DEV003421,0,0,none
TXN00039900,ACC0004782,CUST003698,2026-03-19 07:51:59,6.53,healthcare,online,NC,DEV004913,0,0,none
TXN00039901,ACC0005131,CUST000439,2026-01-30 00:53:32,81.72,entertainment,card,AZ,DEV005700,0,0,none
TXN00039902,ACC0007363,CUST002688,2026-05-11 04:06:07,50.28,online_retail,online,SC,DEV005021,0,0,none
TXN00039903,ACC0001331,CUST000087,2026-05-07 16:30:34,12.52,gas_station,online,VA,DEV000225,0,0,none
TXN00039904,ACC0001815,CUST004337,2026-05-30 08:53:12,11.15,electronics,card,NC,DEV006382,0,0,none
TXN00039905,ACC0001512,CUST002153,2026-04-16 00:17:51,364.28,grocery,mobile,TX,DEV007861,0,1,velocity_fraud
TXN00039906,ACC0006554,CUST003276,2026-04-18 05:46:21,9.93,grocery,card,GA,DEV003766,0,0,none
TXN00039907,ACC0001200,CUST003159,2026-06-20 01:56:49,34.11,online_retail,card,CA,DEV001671,0,0,none
TXN00039908,ACC0003221,CUST004710,2026-04-08 03:22:35,44.1,travel,wire,IL,DEV006501,0,0,none
TXN00039909,ACC0001349,CUST003217,2026-03-31 07:47:32,6.6,entertainment,card,NY,DEV007587,0,0,none
TXN00039910,ACC0002312,CUST001600,2026-05-25 12:47:56,18.87,entertainment,card,IL,DEV007280,0,0,none
TXN00039911,ACC0002635,CUST001619,2026-01-25 00:47:29,67.52,grocery,card,VA,DEV000070,0,0,none
TXN00039912,ACC0004904,CUST001017,2026-04-05 03:19:30,161.7,restaurant,card,AZ,DEV001941,0,0,none
TXN00039913,ACC0006872,CUST002730,2026-01-13 18:03:25,142.15,healthcare,online,VA,DEV000910,0,0,none
TXN00039914,ACC0000535,CUST004108,2026-01-29 15:33:58,39.31,electronics,wire,SC,DEV002181,0,0,none
TXN00039915,ACC0007476,CUST000772,2026-05-20 00:34:19,43.78,healthcare,ach,FL,DEV006906,0,0,none
TXN00039916,ACC0007198,CUST004443,2026-06-29 07:14:08,8.11,gas_station,online,IL,DEV000119,0,0,none
TXN00039917,ACC0001584,CUST002323,2026-03-19 02:30:40,28.0,electronics,card,NY,DEV003514,0,0,none
TXN00039918,ACC0002596,CUST000778,2026-01-14 01:26:37,33.19,online_retail,ach,FL,DEV004092,0,0,none
TXN00039919,ACC0006869,CUST002672,2026-02-14 19:35:48,64.72,restaurant,card,VA,DEV000304,0,0,none
TXN00039920,ACC0005242,CUST002010,2026-01-21 02:39:32,212.48,restaurant,mobile,SC,DEV006233,0,0,none
TXN00039921,ACC0006116,CUST002836,2026-06-03 19:24:42,13.28,electronics,card,GA,DEV000592,0,0,none
TXN00039922,ACC0003315,CUST000047,2026-04-19 01:50:40,212.96,grocery,wire,TX,DEV000648,0,0,none
TXN00039923,ACC0003644,CUST004711,2026-02-15 15:18:52,289.75,utilities,online,IL,DEV003449,0,0,none
TXN00039924,ACC0006637,CUST000675,2026-05-09 14:26:03,51.57,gas_station,card,AZ,DEV006119,0,0,none
TXN00039925,ACC0001795,CUST004274,2026-04-13 15:40:48,419.87,restaurant,online,IL,DEV007738,0,1,velocity_fraud
TXN00039926,ACC0000350,CUST001621,2026-04-12 04:39:56,30.93,grocery,ach,NC,DEV004841,0,0,none
TXN00039927,ACC0001874,CUST000034,2026-04-15 10:53:44,130.23,online_retail,ach,IL,DEV002467,0,0,none
TXN00039928,ACC0003515,CUST003653,2026-05-08 12:54:00,35.38,gas_station,card,CA,DEV004216,0,0,none
TXN00039929,ACC0003114,CUST002411,2026-03-28 18:55:28,89.95,restaurant,card,NC,DEV002578,0,0,none
TXN00039930,ACC0005851,CUST003248,2026-05-12 12:39:34,40.88,electronics,mobile,CA,DEV004842,0,0,none
TXN00039931,ACC0003427,CUST000985,2026-03-02 00:58:18,154.21,travel,card,AZ,DEV006559,0,0,none
TXN00039932,ACC0007333,CUST004209,2026-03-22 04:40:24,123.72,travel,card,AZ,DEV005066,0,0,none
TXN00039933,ACC0002129,CUST002424,2026-06-21 07:59:36,53.91,grocery,mobile,CA,DEV004883,0,0,none
TXN00039934,ACC0006305,CUST002239,2026-02-26 16:19:27,31.19,restaurant,card,SC,DEV007698,0,0,none
TXN00039935,ACC0007438,CUST004634,2026-01-14 12:53:38,16.57,online_retail,online,IL,DEV005778,0,0,none
TXN00039936,ACC0000956,CUST004116,2026-03-08 11:22:25,33.37,restaurant,ach,IL,DEV002739,0,0,none
TXN00039937,ACC0001235,CUST003555,2026-05-06 00:15:13,78.74,gas_station,online,SC,DEV000224,0,0,none
TXN00039938,ACC0003448,CUST002041,2026-06-16 15:01:35,14.48,entertainment,card,TX,DEV006453,0,0,none
TXN00039939,ACC0002298,CUST004778,2026-01-15 12:29:38,158.3,restaurant,card,NY,DEV004569,0,0,none
TXN00039940,ACC0001676,CUST000114,2026-02-16 20:15:26,153.76,grocery,mobile,IL,DEV000159,0,0,none
TXN00039941,ACC0003351,CUST004291,2026-04-08 21:33:17,80.02,grocery,online,NC,DEV005743,0,0,none
TXN00039942,ACC0002017,CUST003826,2026-03-05 15:48:04,52.57,grocery,card,VA,DEV000930,0,0,none
TXN00039943,ACC0000854,CUST001086,2026-03-17 00:25:50,8.4,grocery,online,AZ,DEV002534,0,0,none
TXN00039944,ACC0005841,CUST000146,2026-03-18 01:27:36,76.57,gas_station,wire,TX,DEV004365,0,0,none
TXN00039945,ACC0003021,CUST003262,2026-03-18 01:57:00,3.71,entertainment,card,TX,DEV006747,0,0,none
TXN00039946,ACC0000339,CUST000836,2026-03-21 08:14:55,66.13,gas_station,ach,SC,DEV007072,0,0,none
TXN00039947,ACC0007152,CUST002720,2026-02-15 13:26:20,9.67,online_retail,mobile,CA,DEV007419,0,0,none
TXN00039948,ACC0000737,CUST000008,2026-06-10 11:26:48,46.26,online_retail,card,NY,DEV006563,0,0,none
TXN00039949,ACC0002230,CUST000292,2026-06-26 21:03:34,18.03,entertainment,wire,NY,DEV006564,0,0,none
TXN00039950,ACC0004623,CUST000968,2026-02-24 17:02:00,51.72,utilities,mobile,TX,DEV005619,0,0,none
TXN00039951,ACC0000451,CUST000045,2026-03-17 21:23:15,49.79,utilities,online,AZ,DEV004909,0,0,none
TXN00039952,ACC0006645,CUST001132,2026-04-14 04:57:50,20.55,utilities,card,IL,DEV003222,0,0,none
TXN00039953,ACC0006518,CUST004899,2026-03-28 14:13:27,8.81,restaurant,wire,GA,DEV002541,0,0,none
TXN00039954,ACC0003755,CUST000097,2026-04-03 13:08:32,143.48,restaurant,mobile,TX,DEV001732,0,0,none
TXN00039955,ACC0002099,CUST000160,2026-01-24 22:55:46,47.11,utilities,mobile,AZ,DEV002865,0,0,none
TXN00039956,ACC0000351,CUST001575,2026-02-09 04:57:53,46.3,restaurant,online,CA,DEV002272,0,0,none
TXN00039957,ACC0001294,CUST002764,2026-03-03 19:09:40,44.6,travel,card,FL,DEV000693,0,0,none
TXN00039958,ACC0003364,CUST002237,2026-01-06 22:03:06,8.13,grocery,mobile,CA,DEV002430,0,0,none
TXN00039959,ACC0001716,CUST003535,2026-03-31 15:24:56,4.26,entertainment,mobile,SC,DEV001818,0,0,none
TXN00039960,ACC0000517,CUST003277,2026-05-28 22:40:48,65.01,restaurant,card,IL,DEV000554,0,0,none
TXN00039961,ACC0001151,CUST002081,2026-02-15 17:54:09,21.27,entertainment,card,NC,DEV006971,0,0,none
TXN00039962,ACC0002191,CUST004444,2026-04-05 17:17:46,14.5,travel,online,VA,DEV003624,0,0,none
TXN00039963,ACC0005082,CUST001217,2026-04-14 07:50:27,114.08,utilities,ach,GA,DEV000792,0,0,none
TXN00039964,ACC0000741,CUST003752,2026-04-18 17:58:14,20.76,grocery,card,GA,DEV004620,0,0,none
TXN00039965,ACC0005176,CUST001207,2026-03-13 22:24:38,91.25,electronics,mobile,AZ,DEV005896,0,0,none
TXN00039966,ACC0002246,CUST003563,2026-03-10 23:19:16,16.84,online_retail,card,CA,DEV002017,0,0,none
TXN00039967,ACC0001263,CUST004480,2026-03-08 09:08:03,49.17,utilities,wire,VA,DEV000541,0,0,none
TXN00039968,ACC0002673,CUST001586,2026-05-13 11:55:57,1215.3,online_retail,online,NY,DEV000065,0,1,velocity_fraud
TXN00039969,ACC0004089,CUST003128,2026-01-07 02:00:56,36.51,electronics,ach,IL,DEV003612,0,0,none
TXN00039970,ACC0003341,CUST001217,2026-05-08 18:00:33,49.46,travel,card,IL,DEV006897,0,0,none
TXN00039971,ACC0003820,CUST003361,2026-02-06 18:45:05,378.96,utilities,online,IL,DEV007304,0,0,none
TXN00039972,ACC0006396,CUST002670,2026-02-22 01:20:39,18.44,entertainment,card,FL,DEV004288,0,0,none
TXN00039973,ACC0007146,CUST004508,2026-02-16 21:15:39,7.03,entertainment,online,IL,DEV002289,0,0,none
TXN00039974,ACC0005677,CUST004835,2026-01-04 05:37:07,25.34,healthcare,card,SC,DEV002517,0,0,none
TXN00039975,ACC0003634,CUST003148,2026-05-18 04:36:36,10.65,gas_station,card,AZ,DEV005010,0,0,none
TXN00039976,ACC0003155,CUST002196,2026-05-24 17:55:49,75.8,restaurant,wire,CA,DEV006271,0,0,none
TXN00039977,ACC0001965,CUST001702,2026-05-15 14:44:40,47.15,utilities,ach,NC,DEV004182,0,0,none
TXN00039978,ACC0005327,CUST004914,2026-03-15 09:30:56,13.28,travel,mobile,TX,DEV005096,0,0,none
TXN00039979,ACC0003264,CUST001261,2026-06-18 02:58:16,11.95,gas_station,online,TX,DEV004825,0,0,none
TXN00039980,ACC0003102,CUST000718,2026-01-19 20:51:04,15.43,utilities,online,FL,DEV002001,0,0,none
TXN00039981,ACC0005526,CUST004965,2026-02-05 12:47:09,332.97,online_retail,online,TX,DEV000151,0,1,velocity_fraud
TXN00039982,ACC0001010,CUST002844,2026-05-08 08:29:13,125.91,healthcare,wire,NY,DEV001680,0,0,none
TXN00039983,ACC0002025,CUST002678,2026-06-16 01:58:05,258.61,online_retail,card,TX,DEV007352,0,0,none
TXN00039984,ACC0001429,CUST000017,2026-03-02 21:41:20,115.58,entertainment,online,NC,DEV001710,0,0,none
TXN00039985,ACC0001521,CUST004296,2026-04-20 08:18:02,74.21,gas_station,card,SC,DEV006460,0,0,none
TXN00039986,ACC0005026,CUST000443,2026-06-15 17:29:08,45.24,entertainment,mobile,IL,DEV004167,0,0,none
TXN00039987,ACC0004633,CUST003027,2026-03-28 08:34:39,27.39,healthcare,online,GA,DEV001009,0,0,none
TXN00039988,ACC0000590,CUST002447,2026-01-29 08:58:21,24.86,entertainment,mobile,IL,DEV007353,0,0,none
TXN00039989,ACC0000127,CUST000770,2026-05-19 08:37:47,21.48,online_retail,card,NC,DEV006038,0,0,none
TXN00039990,ACC0002825,CUST003464,2026-04-29 05:40:42,44.03,travel,card,NC,DEV007308,0,0,none
TXN00039991,ACC0003762,CUST001818,2026-04-09 20:29:11,7.1,electronics,online,AZ,DEV007721,0,0,none
TXN00039992,ACC0007149,CUST002433,2026-02-17 07:37:08,3156.69,entertainment,online,NY,DEV009690,1,1,account_takeover
TXN00039993,ACC0001028,CUST001813,2026-05-12 00:20:08,52.57,online_retail,online,NC,DEV003265,0,0,none
TXN00039994,ACC0001324,CUST004152,2026-06-02 15:06:06,38.8,gas_station,card,FL,DEV000987,0,0,none
TXN00039995,ACC0005444,CUST000935,2026-06-01 12:01:48,85.9,online_retail,mobile,NY,DEV003149,0,0,none
TXN00039996,ACC0006464,CUST002477,2026-05-17 22:03:28,18.19,restaurant,online,SC,DEV003018,0,0,none
TXN00039997,ACC0001647,CUST004535,2026-06-12 04:58:36,28.96,healthcare,wire,FL,DEV007257,0,0,none
TXN00039998,ACC0003998,CUST001598,2026-01-31 20:07:37,32.12,electronics,mobile,NY,DEV001183,0,0,none
TXN00039999,ACC0004550,CUST000407,2026-06-15 04:12:55,59.14,healthcare,card,CA,DEV000470,0,0,none
TXN00040000,ACC0004325,CUST003910,2026-04-17 21:38:41,94.48,electronics,online,CA,DEV007940,0,0,none
TXN00040001,ACC0002367,CUST003392,2026-04-25 12:37:57,96.98,healthcare,online,IL,DEV003166,0,0,none
TXN00040002,ACC0006484,CUST000558,2026-06-26 14:00:34,4.04,utilities,mobile,TX,DEV001942,0,0,none
TXN00040003,ACC0003707,CUST002226,2026-06-27 11:06:07,122.61,healthcare,wire,GA,DEV003411,0,0,none
TXN00040004,ACC0000170,CUST004128,2026-02-07 04:45:39,26.33,electronics,online,AZ,DEV007671,0,0,none
TXN00040005,ACC0002697,CUST004567,2026-05-26 18:29:21,101.59,grocery,card,NY,DEV004459,0,0,none
TXN00040006,ACC0004673,CUST004496,2026-04-25 09:30:32,24.8,gas_station,online,NY,DEV007760,0,0,none
TXN00040007,ACC0005536,CUST001192,2026-06-16 03:13:32,74.29,healthcare,mobile,CA,DEV004071,0,0,none
TXN00040008,ACC0005245,CUST002482,2026-01-18 22:44:08,423.31,online_retail,online,SC,DEV007063,0,0,none
TXN00040009,ACC0001978,CUST001282,2026-05-09 23:31:45,10.12,entertainment,online,NY,DEV007594,0,0,none
TXN00040010,ACC0003331,CUST001901,2026-05-06 06:30:20,809.2,electronics,online,TX,DEV004235,0,1,velocity_fraud
TXN00040011,ACC0002252,CUST002237,2026-04-26 14:54:28,7.83,healthcare,card,NY,DEV007117,0,0,none
TXN00040012,ACC0000781,CUST003069,2026-02-02 21:19:12,18.73,travel,online,GA,DEV006953,0,0,none
TXN00040013,ACC0004210,CUST001791,2026-02-16 01:32:53,22.62,grocery,card,NC,DEV001042,0,0,none
TXN00040014,ACC0002721,CUST001332,2026-04-16 23:41:15,10.09,travel,card,GA,DEV007093,0,0,none
TXN00040015,ACC0002405,CUST002414,2026-04-25 01:24:11,124.43,utilities,online,NY,DEV002545,0,0,none
TXN00040016,ACC0005330,CUST004247,2026-01-22 04:32:28,144.47,grocery,ach,VA,DEV006939,0,0,none
TXN00040017,ACC0006293,CUST001880,2026-04-23 20:02:58,146.8,electronics,mobile,VA,DEV004513,0,0,none
TXN00040018,ACC0000896,CUST000436,2026-03-14 11:46:40,63.66,travel,card,IL,DEV002884,0,0,none
TXN00040019,ACC0003629,CUST000299,2026-01-29 03:08:42,60.86,online_retail,mobile,IL,DEV006689,0,0,none
TXN00040020,ACC0002008,CUST001692,2026-04-24 17:54:20,43.11,travel,online,IL,DEV002231,0,0,none
TXN00040021,ACC0003526,CUST002444,2026-01-29 13:09:37,73.15,travel,online,NC,DEV007968,0,0,none
TXN00040022,ACC0003687,CUST000907,2026-03-05 02:47:08,159.97,restaurant,mobile,CA,DEV002255,0,0,none
TXN00040023,ACC0006205,CUST002886,2026-02-24 20:59:25,23.26,restaurant,mobile,IL,DEV002993,0,0,none
TXN00040024,ACC0003935,CUST002271,2026-01-25 11:29:29,149.22,online_retail,online,VA,DEV003732,0,0,none
TXN00040025,ACC0001890,CUST002646,2026-01-07 21:56:27,21.94,gas_station,online,GA,DEV006089,0,0,none
TXN00040026,ACC0007303,CUST004849,2026-04-07 04:23:00,14.47,travel,card,FL,DEV001346,0,0,none
TXN00040027,ACC0006568,CUST004573,2026-06-09 15:06:56,57.46,restaurant,online,TX,DEV005969,0,0,none
TXN00040028,ACC0000821,CUST003224,2026-05-03 04:05:25,84.08,grocery,card,FL,DEV001780,0,0,none
TXN00040029,ACC0005588,CUST000831,2026-06-15 13:05:24,2017.08,entertainment,online,FL,DEV009310,1,1,account_takeover
TXN00040030,ACC0004091,CUST004849,2026-03-23 04:33:13,8.94,online_retail,mobile,CA,DEV005636,0,0,none
TXN00040031,ACC0000365,CUST004736,2026-03-14 08:01:08,11.47,entertainment,online,AZ,DEV001553,0,0,none
TXN00040032,ACC0000558,CUST001478,2026-06-19 16:40:06,31.47,electronics,card,VA,DEV007003,0,0,none
TXN00040033,ACC0005444,CUST000935,2026-02-22 17:41:32,84.86,utilities,card,NC,DEV002210,0,0,none
TXN00040034,ACC0006757,CUST001287,2026-01-07 15:17:58,42.11,entertainment,card,NC,DEV001171,0,0,none
TXN00040035,ACC0004130,CUST001078,2026-06-27 05:50:09,179.83,electronics,card,CA,DEV003188,0,0,none
TXN00040036,ACC0006724,CUST002798,2026-06-08 20:48:07,14.13,entertainment,card,FL,DEV005242,0,0,none
TXN00040037,ACC0005136,CUST002247,2026-03-30 06:51:35,124.62,online_retail,mobile,IL,DEV003230,0,0,none
TXN00040038,ACC0000104,CUST002123,2026-03-13 02:58:59,6.77,gas_station,wire,GA,DEV006176,0,0,none
TXN00040039,ACC0006661,CUST000149,2026-06-02 20:02:01,77.36,utilities,card,IL,DEV004734,0,0,none
TXN00040040,ACC0006765,CUST003530,2026-01-15 04:58:06,18.33,utilities,ach,SC,DEV003940,0,0,none
TXN00040041,ACC0000085,CUST003485,2026-06-09 21:48:18,229.35,electronics,card,FL,DEV001480,0,0,none
TXN00040042,ACC0003333,CUST003917,2026-06-13 15:59:36,84.24,gas_station,card,SC,DEV005787,0,0,none
TXN00040043,ACC0000138,CUST004139,2026-05-26 01:32:01,13.9,utilities,card,NY,DEV005539,0,0,none
TXN00040044,ACC0006301,CUST001700,2026-03-04 20:25:50,26.73,entertainment,mobile,NC,DEV007142,0,0,none
TXN00040045,ACC0005366,CUST000906,2026-01-14 14:29:20,90.2,entertainment,online,SC,DEV003684,0,0,none
TXN00040046,ACC0002100,CUST001355,2026-02-28 08:38:55,4.55,restaurant,card,NY,DEV002519,0,0,none
TXN00040047,ACC0003064,CUST003852,2026-05-02 20:05:28,44.62,entertainment,card,NC,DEV000916,0,0,none
TXN00040048,ACC0001661,CUST003658,2026-06-15 01:44:13,40.11,entertainment,card,GA,DEV004295,0,0,none
TXN00040049,ACC0005873,CUST000639,2026-02-11 14:00:42,10.65,gas_station,card,SC,DEV004510,0,0,none
TXN00040050,ACC0006349,CUST004239,2026-01-25 22:12:54,92.76,restaurant,mobile,SC,DEV000929,0,0,none
TXN00040051,ACC0000874,CUST000036,2026-06-27 00:13:37,21.23,entertainment,ach,GA,DEV007460,0,0,none
TXN00040052,ACC0003708,CUST004460,2026-02-13 14:01:06,11.31,grocery,wire,SC,DEV003099,0,0,none
TXN00040053,ACC0004595,CUST003767,2026-01-29 02:24:39,33.96,travel,ach,NY,DEV000151,0,0,none
TXN00040054,ACC0002952,CUST002297,2026-03-07 05:02:02,80.29,grocery,online,NC,DEV004335,0,0,none
TXN00040055,ACC0007428,CUST002569,2026-05-10 11:26:55,30.32,electronics,mobile,NC,DEV005026,0,0,none
TXN00040056,ACC0001646,CUST001018,2026-05-24 16:58:43,18.22,entertainment,card,SC,DEV001915,0,0,none
TXN00040057,ACC0006869,CUST002672,2026-01-04 15:24:36,8.79,restaurant,online,TX,DEV002826,0,0,none
TXN00040058,ACC0002417,CUST004990,2026-02-06 18:50:01,8.2,restaurant,mobile,FL,DEV005312,0,0,none
TXN00040059,ACC0004418,CUST000371,2026-01-29 22:10:56,48.83,travel,online,IL,DEV007721,0,0,none
TXN00040060,ACC0004339,CUST003270,2026-05-15 01:55:37,17.38,electronics,mobile,FL,DEV006131,0,0,none
TXN00040061,ACC0003172,CUST004574,2026-06-03 21:17:27,12.26,gas_station,card,IL,DEV004465,0,0,none
TXN00040062,ACC0000399,CUST003963,2026-06-24 03:04:07,11.93,grocery,card,NY,DEV000354,0,0,none
TXN00040063,ACC0000867,CUST002596,2026-01-08 11:59:41,46.17,travel,online,CA,DEV004775,0,0,none
TXN00040064,ACC0005587,CUST003765,2026-03-04 17:04:30,42.62,entertainment,online,NY,DEV005510,0,0,none
