customer_id,age,state,customer_tenure_months
CUST003202,74,VA,4
CUST003203,65,TX,153
CUST003204,26,NY,21
CUST003205,36,FL,180
CUST003206,60,TX,49
CUST003207,79,FL,69
CUST003208,68,GA,29
CUST003209,44,GA,149
CUST003210,32,AZ,132
CUST003211,77,NY,15
CUST003212,35,NC,20
CUST003213,39,AZ,110
CUST003214,77,CA,156
CUST003215,52,NC,20
CUST003216,34,CA,40
CUST003217,18,TX,99
CUST003218,44,AZ,20
CUST003219,79,FL,55
CUST003220,44,TX,2
CUST003221,61,GA,90
CUST003222,33,GA,129
CUST003223,66,NY,75
CUST003224,66,IL,47
CUST003225,55,IL,77
CUST003226,65,CA,92
CUST003227,53,NY,30
CUST003228,41,TX,21
CUST003229,63,GA,33
CUST003230,69,CA,178
CUST003231,70,GA,131
CUST003232,31,VA,23
CUST003233,59,IL,55
CUST003234,18,TX,75
CUST003235,53,GA,33
CUST003236,53,IL,154
CUST003237,40,AZ,170
CUST003238,79,GA,45
CUST003239,72,TX,3
CUST003240,20,FL,49
CUST003241,30,CA,105
CUST003242,30,AZ,146
CUST003243,73,TX,62
CUST003244,50,CA,50
CUST003245,63,TX,45
CUST003246,68,IL,1
CUST003247,65,FL,3
CUST003248,23,GA,78
CUST003249,26,FL,112
CUST003250,42,AZ,3
CUST003251,38,NY,37
CUST003252,64,SC,164
CUST003253,27,NC,179
CUST003254,41,TX,116
CUST003255,32,IL,94
CUST003256,29,FL,105
CUST003257,28,TX,67
CUST003258,30,CA,37
CUST003259,52,TX,68
CUST003260,43,AZ,126
CUST003261,44,NY,120
CUST003262,47,CA,122
CUST003263,63,CA,110
CUST003264,71,NY,11
CUST003265,50,NC,113
CUST003266,57,FL,159
CUST003267,63,SC,117
CUST003268,60,TX,105
CUST003269,26,SC,41
CUST003270,78,TX,143
CUST003271,28,GA,82
CUST003272,43,NC,48
CUST003273,58,SC,89
CUST003274,43,TX,22
CUST003275,33,NC,167
CUST003276,75,IL,127
CUST003277,22,CA,59
CUST003278,33,CA,143
CUST003279,79,SC,10
CUST003280,63,CA,70
CUST003281,23,NY,118
CUST003282,64,GA,5
CUST003283,78,NC,128
CUST003284,24,TX,148
CUST003285,43,CA,107
CUST003286,47,NC,38
CUST003287,26,NC,135
CUST003288,30,GA,62
CUST003289,28,TX,133
CUST003290,29,FL,114
CUST003291,43,FL,17
CUST003292,46,VA,18
CUST003293,32,NC,3
CUST003294,35,NC,13
CUST003295,29,NC,54
CUST003296,67,NY,5
CUST003297,31,CA,169
CUST003298,74,FL,165
CUST003299,51,NC,32
CUST003300,67,FL,57
CUST003301,57,AZ,134
CUST003302,34,VA,119
CUST003303,55,FL,105
CUST003304,34,TX,179
CUST003305,25,GA,114
CUST003306,33,FL,121
CUST003307,35,FL,91
CUST003308,26,FL,95
CUST003309,19,CA,53
CUST003310,76,TX,94
CUST003311,49,NC,166
CUST003312,42,NC,68
CUST003313,75,FL,24
CUST003314,31,AZ,108
CUST003315,42,NC,142
CUST003316,70,NC,173
CUST003317,57,NY,98
CUST003318,42,FL,142
CUST003319,33,VA,46
CUST003320,20,VA,77
CUST003321,23,NY,76
CUST003322,28,TX,60
CUST003323,66,NY,129
CUST003324,57,VA,160
CUST003325,44,TX,59
CUST003326,66,IL,25
CUST003327,27,GA,149
CUST003328,31,GA,153
CUST003329,42,SC,169
CUST003330,74,NY,46
CUST003331,56,NC,130
CUST003332,70,VA,129
CUST003333,33,CA,143
CUST003334,70,NC,146
CUST003335,22,AZ,172
CUST003336,32,FL,86
CUST003337,50,GA,14
CUST003338,21,TX,35
CUST003339,71,NY,160
CUST003340,71,FL,153
CUST003341,51,IL,2
CUST003342,36,AZ,67
CUST003343,24,VA,45
CUST003344,56,CA,58
CUST003345,51,GA,115
CUST003346,65,AZ,92
CUST003347,55,VA,87
CUST003348,25,VA,79
CUST003349,25,CA,116
CUST003350,66,CA,123
CUST003351,27,SC,8
CUST003352,76,TX,25
CUST003353,24,GA,62
CUST003354,63,NY,79
CUST003355,78,TX,180
CUST003356,45,AZ,161
CUST003357,21,AZ,117
CUST003358,72,NY,7
CUST003359,29,NY,19
CUST003360,50,IL,83
CUST003361,79,SC,106
CUST003362,64,CA,119
CUST003363,20,CA,26
CUST003364,68,SC,160
CUST003365,27,IL,89
CUST003366,64,NY,107
CUST003367,56,GA,8
CUST003368,35,FL,149
CUST003369,44,FL,98
CUST003370,25,AZ,41
CUST003371,79,AZ,58
CUST003372,32,IL,64
CUST003373,37,NY,5
CUST003374,49,SC,170
CUST003375,59,AZ,145
CUST003376,49,SC,160
CUST003377,49,SC,64
CUST003378,54,NC,101
CUST003379,71,AZ,83
CUST003380,42,FL,86
CUST003381,69,VA,107
CUST003382,66,NC,82
CUST003383,77,FL,140
CUST003384,74,CA,11
CUST003385,67,AZ,35
CUST003386,33,TX,161
CUST003387,66,NY,159
CUST003388,63,IL,148
CUST003389,35,AZ,67
CUST003390,60,VA,83
CUST003391,33,AZ,5
CUST003392,50,TX,51
CUST003393,67,AZ,131
CUST003394,29,SC,62
CUST003395,38,NC,87
CUST003396,67,IL,23
CUST003397,46,NY,90
CUST003398,77,SC,130
CUST003399,18,IL,103
CUST003400,62,SC,101
CUST003401,68,NY,165
CUST003402,74,VA,43
CUST003403,27,NC,54
CUST003404,79,IL,113
CUST003405,42,IL,87
CUST003406,39,SC,177
CUST003407,40,NC,11
CUST003408,57,NY,23
CUST003409,58,NC,62
CUST003410,47,CA,83
CUST003411,22,AZ,161
CUST003412,79,CA,89
CUST003413,31,VA,79
CUST003414,23,SC,31
CUST003415,55,NY,79
CUST003416,43,NC,96
CUST003417,56,TX,106
CUST003418,72,FL,110
CUST003419,24,CA,78
CUST003420,35,VA,29
CUST003421,50,CA,28
CUST003422,66,NY,28
CUST003423,55,VA,112
CUST003424,41,GA,155
CUST003425,55,NC,159
CUST003426,78,FL,57
CUST003427,47,VA,15
CUST003428,72,SC,114
CUST003429,66,TX,7
CUST003430,36,TX,113
CUST003431,33,NC,69
CUST003432,65,SC,152
CUST003433,30,NC,113
CUST003434,38,NY,134
CUST003435,32,GA,74
CUST003436,55,NC,152
CUST003437,36,SC,95
CUST003438,58,AZ,113
CUST003439,75,VA,65
CUST003440,69,NY,81
CUST003441,76,FL,152
CUST003442,19,SC,71
CUST003443,46,GA,4
CUST003444,31,NC,69
CUST003445,74,CA,71
CUST003446,62,GA,76
CUST003447,37,FL,13
CUST003448,52,SC,24
CUST003449,55,IL,59
CUST003450,48,VA,77
CUST003451,47,TX,6
CUST003452,21,IL,71
CUST003453,46,CA,58
CUST003454,39,NY,7
CUST003455,68,IL,46
CUST003456,71,SC,50
CUST003457,64,AZ,26
CUST003458,19,TX,136
CUST003459,70,FL,14
CUST003460,42,VA,105
CUST003461,43,CA,120
CUST003462,76,AZ,146
CUST003463,71,NY,99
CUST003464,21,NC,98
CUST003465,40,FL,137
CUST003466,64,CA,154
CUST003467,51,GA,38
CUST003468,33,CA,144
CUST003469,50,CA,84
CUST003470,71,NC,18
CUST003471,31,TX,111
CUST003472,64,SC,176
CUST003473,63,FL,26
CUST003474,72,GA,3
CUST003475,36,IL,165
CUST003476,31,IL,108
CUST003477,51,FL,40
CUST003478,50,TX,143
CUST003479,43,NY,71
CUST003480,66,NY,60
CUST003481,67,NY,53
CUST003482,33,CA,108
CUST003483,67,AZ,25
CUST003484,32,IL,66
CUST003485,43,SC,55
CUST003486,19,FL,11
CUST003487,39,FL,138
CUST003488,77,TX,2
CUST003489,45,TX,173
CUST003490,62,CA,18
CUST003491,24,FL,65
CUST003492,57,VA,18
CUST003493,41,FL,67
CUST003494,64,IL,110
CUST003495,75,GA,16
CUST003496,50,NC,95
CUST003497,24,AZ,139
CUST003498,47,SC,82
CUST003499,25,NY,21
CUST003500,45,IL,125
CUST003501,21,VA,34
CUST003502,57,GA,4
CUST003503,37,VA,79
CUST003504,30,SC,49
CUST003505,19,SC,6
CUST003506,73,SC,140
CUST003507,69,FL,108
CUST003508,68,TX,164
CUST003509,21,NC,87
CUST003510,39,IL,79
CUST003511,78,NY,152
CUST003512,53,NC,15
CUST003513,25,IL,66
CUST003514,26,NC,144
CUST003515,34,TX,53
CUST003516,78,FL,160
CUST003517,28,TX,52
CUST003518,73,AZ,75
CUST003519,60,AZ,162
CUST003520,75,VA,44
CUST003521,69,TX,175
CUST003522,38,AZ,8
CUST003523,69,CA,48
CUST003524,28,IL,107
CUST003525,36,FL,107
CUST003526,31,VA,164
CUST003527,26,TX,173
CUST003528,23,IL,123
CUST003529,29,AZ,119
CUST003530,25,NY,58
CUST003531,41,CA,146
CUST003532,22,TX,116
CUST003533,21,GA,5
CUST003534,79,FL,150
CUST003535,23,FL,65
CUST003536,22,IL,86
CUST003537,19,TX,88
CUST003538,26,CA,148
CUST003539,50,NC,49
CUST003540,69,CA,71
CUST003541,63,TX,8
CUST003542,53,AZ,63
CUST003543,23,FL,16
CUST003544,66,FL,105
CUST003545,20,SC,161
CUST003546,57,IL,84
CUST003547,43,CA,165
CUST003548,72,IL,176
CUST003549,37,NC,10
CUST003550,57,VA,93
CUST003551,45,IL,96
CUST003552,50,NC,70
CUST003553,76,TX,150
CUST003554,62,FL,72
CUST003555,43,AZ,10
CUST003556,45,IL,99
CUST003557,61,IL,37
CUST003558,39,VA,64
CUST003559,28,TX,91
CUST003560,46,CA,131
CUST003561,22,AZ,51
CUST003562,28,NC,69
CUST003563,44,AZ,13
CUST003564,67,GA,70
CUST003565,66,SC,105
CUST003566,34,NY,112
CUST003567,44,CA,53
CUST003568,27,SC,11
CUST003569,64,NC,104
CUST003570,33,IL,118
CUST003571,67,AZ,16
CUST003572,70,SC,91
CUST003573,60,AZ,18
CUST003574,38,AZ,82
CUST003575,77,AZ,116
CUST003576,60,VA,130
CUST003577,58,TX,129
CUST003578,71,AZ,137
CUST003579,72,AZ,44
CUST003580,22,NY,153
CUST003581,72,SC,63
CUST003582,65,NC,68
CUST003583,30,VA,142
CUST003584,37,NC,59
CUST003585,64,SC,14
CUST003586,31,NC,129
CUST003587,46,CA,120
CUST003588,60,TX,105
CUST003589,58,TX,26
CUST003590,74,IL,114
CUST003591,24,FL,36
CUST003592,36,FL,100
CUST003593,79,VA,92
CUST003594,53,FL,140
CUST003595,33,SC,176
CUST003596,35,TX,35
CUST003597,39,AZ,21
CUST003598,52,TX,101
CUST003599,35,VA,172
CUST003600,56,NY,29
CUST003601,45,IL,88
CUST003602,55,FL,74
CUST003603,27,VA,58
CUST003604,56,CA,120
CUST003605,75,SC,54
CUST003606,26,AZ,89
CUST003607,38,GA,153
CUST003608,60,GA,69
CUST003609,56,CA,4
CUST003610,59,NC,160
CUST003611,52,VA,50
CUST003612,60,SC,140
CUST003613,55,GA,138
CUST003614,22,TX,95
CUST003615,64,SC,16
CUST003616,45,GA,172
CUST003617,21,CA,123
CUST003618,43,AZ,77
CUST003619,44,NC,154
CUST003620,23,NY,142
CUST003621,79,NC,137
CUST003622,31,TX,31
CUST003623,38,IL,114
CUST003624,45,CA,52
CUST003625,69,VA,15
CUST003626,64,VA,61
CUST003627,65,CA,19
CUST003628,32,IL,20
CUST003629,70,VA,131
CUST003630,69,NC,91
CUST003631,46,FL,72
CUST003632,51,NY,35
CUST003633,20,FL,139
CUST003634,65,AZ,115
CUST003635,77,IL,106
CUST003636,47,CA,35
CUST003637,51,NC,23
CUST003638,48,IL,23
CUST003639,23,CA,5
CUST003640,56,GA,175
CUST003641,62,TX,67
CUST003642,75,IL,119
CUST003643,75,AZ,177
CUST003644,48,TX,169
CUST003645,77,NC,58
CUST003646,50,NY,89
CUST003647,57,NY,84
CUST003648,55,NC,7
CUST003649,79,IL,139
CUST003650,63,VA,104
CUST003651,25,IL,67
CUST003652,22,TX,101
CUST003653,43,GA,133
CUST003654,49,NC,3
CUST003655,59,NC,117
CUST003656,47,CA,156
CUST003657,49,GA,131
CUST003658,75,IL,112
CUST003659,38,VA,17
CUST003660,48,AZ,135
CUST003661,52,AZ,136
CUST003662,47,SC,89
CUST003663,78,NY,105
CUST003664,77,AZ,112
CUST003665,49,GA,22
CUST003666,45,NC,47
CUST003667,54,IL,143
CUST003668,29,FL,176
CUST003669,44,NC,49
CUST003670,31,IL,73
CUST003671,26,NY,165
CUST003672,23,NC,30
CUST003673,54,VA,48
CUST003674,18,NC,11
CUST003675,58,AZ,43
CUST003676,44,NC,115
CUST003677,40,CA,63
CUST003678,65,TX,178
CUST003679,51,TX,161
CUST003680,63,IL,162
CUST003681,61,IL,131
CUST003682,19,SC,127
CUST003683,31,NC,92
CUST003684,53,SC,179
CUST003685,78,NY,18
CUST003686,27,TX,131
CUST003687,24,NC,26
CUST003688,76,VA,62
CUST003689,77,TX,47
CUST003690,28,CA,109
CUST003691,42,GA,142
CUST003692,56,AZ,15
CUST003693,30,AZ,109
CUST003694,38,CA,40
CUST003695,42,FL,14
CUST003696,57,IL,76
CUST003697,37,CA,105
CUST003698,43,TX,37
CUST003699,35,FL,71
CUST003700,65,IL,172
CUST003701,27,TX,63
CUST003702,32,SC,180
CUST003703,33,AZ,151
CUST003704,74,NC,67
CUST003705,76,NY,104
CUST003706,49,NY,128
CUST003707,27,TX,84
CUST003708,64,NC,74
CUST003709,48,FL,60
CUST003710,70,IL,26
CUST003711,40,VA,5
CUST003712,79,NY,61
CUST003713,68,IL,144
CUST003714,31,AZ,43
CUST003715,62,TX,33
CUST003716,35,GA,60
CUST003717,39,NY,108
CUST003718,33,FL,39
CUST003719,60,NY,40
CUST003720,34,CA,21
CUST003721,57,CA,60
CUST003722,54,VA,40
CUST003723,64,CA,150
CUST003724,79,TX,164
CUST003725,18,AZ,67
CUST003726,79,NY,16
CUST003727,24,IL,16
CUST003728,50,AZ,59
CUST003729,39,AZ,84
CUST003730,57,CA,96
CUST003731,62,TX,55
CUST003732,71,SC,64
CUST003733,42,GA,52
CUST003734,75,FL,94
CUST003735,37,CA,126
CUST003736,30,TX,8
CUST003737,41,FL,87
CUST003738,50,SC,117
CUST003739,59,CA,122
CUST003740,69,FL,102
CUST003741,31,NC,95
CUST003742,36,VA,123
CUST003743,76,IL,69
CUST003744,45,SC,103
CUST003745,32,FL,58
CUST003746,79,TX,79
CUST003747,45,NC,23
CUST003748,79,SC,64
CUST003749,74,AZ,26
CUST003750,74,TX,41
CUST003751,54,VA,76
CUST003752,67,SC,91
CUST003753,77,FL,170
CUST003754,34,CA,5
CUST003755,20,CA,162
CUST003756,37,SC,60
CUST003757,57,CA,131
CUST003758,51,IL,123
CUST003759,22,VA,175
CUST003760,52,NC,20
CUST003761,28,AZ,175
CUST003762,49,TX,12
CUST003763,53,CA,158
CUST003764,57,GA,118
CUST003765,43,VA,87
CUST003766,43,VA,72
CUST003767,60,VA,17
CUST003768,64,FL,145
CUST003769,68,SC,132
CUST003770,38,IL,169
CUST003771,44,TX,132
CUST003772,38,AZ,173
CUST003773,50,TX,160
CUST003774,25,GA,77
CUST003775,44,TX,127
CUST003776,29,SC,48
CUST003777,51,IL,144
CUST003778,70,CA,110
CUST003779,79,SC,80
CUST003780,45,TX,114
CUST003781,21,TX,50
CUST003782,32,VA,113
CUST003783,24,SC,86
CUST003784,65,CA,58
CUST003785,79,VA,176
CUST003786,52,TX,12
CUST003787,28,VA,137
CUST003788,19,NY,38
CUST003789,78,NC,41
CUST003790,37,GA,28
CUST003791,24,TX,19
CUST003792,28,FL,23
CUST003793,33,NY,150
CUST003794,58,SC,167
CUST003795,73,FL,106
CUST003796,35,CA,3
CUST003797,60,GA,156
CUST003798,22,SC,109
CUST003799,18,IL,94
CUST003800,21,CA,171
CUST003801,75,NY,74
CUST003802,54,CA,65
CUST003803,67,CA,141
CUST003804,19,CA,95
CUST003805,19,TX,130
CUST003806,70,NC,126
CUST003807,24,TX,152
CUST003808,27,VA,58
CUST003809,50,CA,13
CUST003810,55,FL,86
CUST003811,32,AZ,117
CUST003812,45,TX,148
CUST003813,59,TX,49
CUST003814,45,AZ,135
CUST003815,41,FL,150
CUST003816,22,GA,146
CUST003817,46,GA,146
CUST003818,67,IL,178
CUST003819,56,CA,120
CUST003820,73,SC,67
CUST003821,25,FL,79
CUST003822,18,GA,135
CUST003823,51,NY,43
CUST003824,29,NC,109
CUST003825,54,CA,104
CUST003826,74,CA,120
CUST003827,38,VA,76
CUST003828,52,SC,134
CUST003829,60,NY,13
CUST003830,27,VA,135
CUST003831,73,AZ,147
CUST003832,30,CA,160
CUST003833,68,AZ,167
CUST003834,58,TX,63
CUST003835,26,AZ,9
CUST003836,62,NC,118
CUST003837,30,VA,17
CUST003838,55,NC,51
CUST003839,77,NY,127
CUST003840,77,TX,108
CUST003841,72,VA,110
CUST003842,48,GA,136
CUST003843,52,NY,30
CUST003844,36,SC,143
CUST003845,75,TX,106
CUST003846,47,NY,76
CUST003847,65,VA,84
CUST003848,40,VA,92
CUST003849,63,GA,100
CUST003850,31,TX,61
CUST003851,63,VA,41
CUST003852,20,GA,31
CUST003853,24,TX,62
CUST003854,39,SC,47
CUST003855,47,TX,93
CUST003856,62,SC,165
CUST003857,40,SC,20
CUST003858,19,VA,56
CUST003859,38,VA,9
CUST003860,45,NC,176
CUST003861,51,AZ,127
CUST003862,57,GA,44
CUST003863,33,IL,75
CUST003864,55,AZ,131
CUST003865,57,IL,173
CUST003866,66,IL,104
CUST003867,50,SC,49
CUST003868,68,GA,126
CUST003869,31,CA,124
CUST003870,62,TX,116
CUST003871,20,NC,9
CUST003872,24,TX,128
CUST003873,71,IL,4
CUST003874,47,IL,163
CUST003875,56,GA,159
CUST003876,55,VA,102
CUST003877,61,GA,117
CUST003878,33,VA,13
CUST003879,29,GA,158
CUST003880,20,GA,49
CUST003881,71,FL,48
CUST003882,31,NC,128
CUST003883,53,VA,169
CUST003884,46,GA,89
CUST003885,28,SC,92
CUST003886,43,IL,99
CUST003887,23,NY,53
CUST003888,28,AZ,108
CUST003889,26,TX,173
CUST003890,69,SC,69
CUST003891,53,AZ,140
CUST003892,75,FL,140
CUST003893,45,NY,154
CUST003894,30,GA,131
CUST003895,55,FL,166
CUST003896,75,FL,129
CUST003897,51,VA,176
CUST003898,19,TX,129
CUST003899,36,CA,151
CUST003900,75,NC,161
CUST003901,50,SC,178
CUST003902,77,IL,108
CUST003903,49,TX,128
CUST003904,18,AZ,175
CUST003905,72,NY,69
CUST003906,65,NY,22
CUST003907,62,IL,160
CUST003908,78,NY,114
CUST003909,30,GA,78
CUST003910,74,TX,130
CUST003911,32,VA,6
CUST003912,78,GA,86
CUST003913,29,NY,48
CUST003914,52,SC,52
CUST003915,66,NY,175
CUST003916,22,TX,100
CUST003917,22,GA,26
CUST003918,70,NC,66
CUST003919,21,CA,44
CUST003920,56,IL,164
CUST003921,76,CA,53
CUST003922,56,FL,65
CUST003923,47,NY,61
CUST003924,43,FL,32
CUST003925,57,GA,141
CUST003926,53,GA,104
CUST003927,49,VA,79
CUST003928,27,AZ,72
CUST003929,59,NY,121
CUST003930,63,SC,18
CUST003931,61,IL,168
CUST003932,22,SC,102
CUST003933,61,TX,41
CUST003934,63,SC,97
CUST003935,29,GA,154
CUST003936,70,NY,32
CUST003937,50,AZ,95
CUST003938,47,AZ,108
CUST003939,62,IL,146
CUST003940,49,VA,103
CUST003941,51,NC,133
CUST003942,37,AZ,140
CUST003943,75,AZ,161
CUST003944,78,VA,66
CUST003945,26,NC,127
CUST003946,63,NY,45
CUST003947,19,NC,152
CUST003948,40,NC,172
CUST003949,78,AZ,53
CUST003950,28,FL,102
CUST003951,41,SC,149
CUST003952,31,NY,5
CUST003953,63,GA,127
CUST003954,46,TX,148
CUST003955,54,IL,157
CUST003956,76,VA,36
CUST003957,50,NY,137
CUST003958,63,IL,142
CUST003959,24,FL,1
CUST003960,31,AZ,127
CUST003961,76,FL,113
CUST003962,71,FL,175
CUST003963,58,IL,8
CUST003964,41,NY,174
CUST003965,30,IL,103
CUST003966,70,CA,50
CUST003967,66,CA,70
CUST003968,32,VA,138
CUST003969,54,GA,180
CUST003970,56,IL,58
CUST003971,47,NY,178
CUST003972,75,VA,114
CUST003973,25,GA,35
CUST003974,33,CA,108
CUST003975,23,SC,145
CUST003976,60,SC,10
CUST003977,57,CA,15
CUST003978,79,VA,1
CUST003979,51,CA,103
CUST003980,27,TX,11
CUST003981,45,AZ,168
CUST003982,23,TX,24
CUST003983,59,IL,13
CUST003984,59,IL,47
CUST003985,71,VA,138
CUST003986,39,AZ,164
CUST003987,37,CA,46
CUST003988,22,SC,94
CUST003989,43,NC,140
CUST003990,47,VA,144
CUST003991,64,NC,28
CUST003992,64,GA,151
CUST003993,26,AZ,157
CUST003994,35,FL,133
CUST003995,49,NC,95
CUST003996,38,FL,71
CUST003997,19,VA,161
CUST003998,70,IL,156
CUST003999,63,NC,94
CUST004000,50,CA,134
CUST004001,37,FL,72
CUST004002,70,NC,134
CUST004003,20,NY,17
CUST004004,45,FL,163
CUST004005,67,CA,93
CUST004006,77,NY,108
CUST004007,33,CA,35
CUST004008,58,FL,96
CUST004009,29,NC,1
CUST004010,25,SC,161
CUST004011,39,FL,135
CUST004012,72,GA,82
CUST004013,60,CA,151
CUST004014,48,FL,147
CUST004015,35,IL,22
CUST004016,26,SC,10
CUST004017,34,GA,46
CUST004018,27,CA,1
CUST004019,29,SC,104
CUST004020,60,GA,96
CUST004021,26,CA,97
CUST004022,20,TX,14
CUST004023,51,CA,166
CUST004024,35,TX,176
CUST004025,46,IL,107
CUST004026,26,IL,1
CUST004027,31,AZ,72
CUST004028,45,SC,130
CUST004029,60,TX,135
CUST004030,43,SC,44
CUST004031,51,VA,149
CUST004032,50,GA,175
CUST004033,34,NY,92
CUST004034,35,FL,69
CUST004035,44,IL,95
CUST004036,19,VA,5
CUST004037,60,NY,95
CUST004038,56,CA,5
CUST004039,36,AZ,7
CUST004040,41,VA,100
CUST004041,38,CA,92
CUST004042,58,NC,178
CUST004043,65,TX,92
CUST004044,24,FL,177
CUST004045,43,AZ,146
CUST004046,18,CA,61
CUST004047,46,AZ,167
CUST004048,33,IL,87
CUST004049,38,FL,108
CUST004050,46,CA,19
CUST004051,38,NC,39
CUST004052,42,TX,94
CUST004053,65,NC,49
CUST004054,68,CA,108
CUST004055,18,AZ,15
CUST004056,41,NY,46
CUST004057,70,IL,120
CUST004058,50,VA,111
CUST004059,30,AZ,178
CUST004060,54,TX,162
CUST004061,26,NY,146
CUST004062,19,CA,1
CUST004063,57,NY,109
CUST004064,49,GA,42
CUST004065,64,NY,49
CUST004066,39,NY,38
CUST004067,70,IL,83
CUST004068,44,FL,23
CUST004069,63,TX,96
CUST004070,24,TX,30
CUST004071,24,SC,91
CUST004072,66,NC,113
CUST004073,69,NC,33
CUST004074,76,NY,19
CUST004075,38,FL,146
CUST004076,19,IL,133
CUST004077,78,CA,48
CUST004078,55,SC,160
CUST004079,33,SC,40
CUST004080,65,GA,167
CUST004081,74,AZ,21
CUST004082,35,NC,119
CUST004083,65,SC,4
CUST004084,66,NC,36
CUST004085,49,FL,73
CUST004086,57,AZ,16
CUST004087,34,NY,83
CUST004088,75,FL,42
CUST004089,78,SC,18
CUST004090,78,GA,174
CUST004091,63,TX,177
CUST004092,20,VA,174
CUST004093,40,CA,28
CUST004094,45,AZ,69
CUST004095,77,VA,59
CUST004096,51,VA,59
CUST004097,51,SC,75
CUST004098,27,CA,92
CUST004099,67,FL,88
CUST004100,38,VA,53
CUST004101,23,VA,177
CUST004102,79,NC,177
CUST004103,29,FL,60
CUST004104,19,NY,40
CUST004105,22,VA,96
CUST004106,46,NC,67
CUST004107,24,FL,178
CUST004108,70,NY,78
CUST004109,49,GA,8
CUST004110,38,VA,23
CUST004111,18,SC,14
CUST004112,47,CA,69
CUST004113,27,IL,57
CUST004114,78,CA,155
CUST004115,36,TX,161
CUST004116,47,CA,26
CUST004117,19,GA,171
CUST004118,26,NC,106
CUST004119,30,GA,56
CUST004120,21,CA,74
CUST004121,63,NY,80
CUST004122,76,AZ,31
CUST004123,79,AZ,157
CUST004124,34,VA,3
CUST004125,66,NC,13
CUST004126,49,VA,50
CUST004127,20,IL,26
CUST004128,23,IL,12
CUST004129,51,NC,70
CUST004130,44,SC,68
CUST004131,18,TX,23
CUST004132,75,NY,146
CUST004133,63,AZ,159
CUST004134,49,CA,130
CUST004135,79,VA,94
CUST004136,78,NC,171
CUST004137,78,NY,64
CUST004138,34,TX,77
CUST004139,72,AZ,3
CUST004140,49,TX,128
CUST004141,63,TX,17
CUST004142,71,GA,120
CUST004143,28,NC,141
CUST004144,45,IL,40
CUST004145,25,IL,111
CUST004146,35,SC,55
CUST004147,43,CA,72
CUST004148,71,GA,96
CUST004149,71,FL,45
CUST004150,42,IL,144
CUST004151,38,IL,72
CUST004152,50,SC,84
CUST004153,74,GA,147
CUST004154,78,IL,41
CUST004155,32,AZ,82
CUST004156,29,NC,179
CUST004157,61,IL,72
CUST004158,36,FL,21
CUST004159,30,TX,52
CUST004160,19,NC,173
CUST004161,42,NY,137
CUST004162,42,NY,146
CUST004163,52,NY,46
CUST004164,30,CA,152
CUST004165,62,AZ,71
CUST004166,60,IL,144
CUST004167,46,CA,159
CUST004168,29,AZ,38
CUST004169,49,NY,169
CUST004170,59,NY,114
CUST004171,41,TX,132
CUST004172,34,CA,137
CUST004173,49,NC,31
CUST004174,40,TX,135
CUST004175,42,FL,39
CUST004176,39,AZ,49
CUST004177,36,NC,21
CUST004178,62,NY,33
CUST004179,46,SC,177
CUST004180,46,IL,60
CUST004181,58,IL,70
CUST004182,40,VA,87
CUST004183,24,IL,129
CUST004184,70,FL,104
CUST004185,21,AZ,97
CUST004186,53,CA,151
CUST004187,34,NC,90
CUST004188,31,VA,139
CUST004189,20,FL,164
CUST004190,73,VA,122
CUST004191,44,SC,7
CUST004192,39,AZ,48
CUST004193,63,IL,112
CUST004194,20,FL,87
CUST004195,53,VA,52
CUST004196,48,SC,61
CUST004197,52,AZ,15
CUST004198,25,GA,43
CUST004199,77,NC,141
CUST004200,32,GA,2
CUST004201,60,FL,151
CUST004202,64,NY,62
CUST004203,39,GA,146
CUST004204,26,AZ,47
CUST004205,36,NY,150
CUST004206,68,AZ,103
CUST004207,74,GA,154
CUST004208,76,NY,12
CUST004209,32,GA,144
CUST004210,55,NY,49
CUST004211,27,CA,65
CUST004212,62,GA,9
CUST004213,43,AZ,172
CUST004214,62,IL,116
CUST004215,60,IL,177
CUST004216,79,VA,103
CUST004217,48,CA,29
CUST004218,39,SC,61
CUST004219,50,SC,80
CUST004220,28,AZ,27
CUST004221,24,SC,168
CUST004222,50,IL,173
CUST004223,69,FL,102
CUST004224,51,GA,106
CUST004225,66,NC,127
CUST004226,29,NY,123
CUST004227,45,CA,12
CUST004228,56,FL,96
CUST004229,39,IL,140
CUST004230,18,GA,146
CUST004231,22,TX,108
CUST004232,75,VA,162
CUST004233,55,TX,106
CUST004234,34,SC,69
CUST004235,34,FL,80
CUST004236,20,TX,125
CUST004237,76,TX,160
CUST004238,24,FL,42
CUST004239,65,NY,53
CUST004240,32,TX,118
CUST004241,38,VA,138
CUST004242,34,VA,72
CUST004243,69,NY,116
CUST004244,20,AZ,2
CUST004245,39,CA,53
CUST004246,35,NY,172
CUST004247,34,AZ,104
CUST004248,29,IL,157
CUST004249,74,TX,40
CUST004250,41,SC,53
CUST004251,43,NY,176
CUST004252,41,NY,180
CUST004253,78,VA,158
CUST004254,39,IL,58
CUST004255,39,IL,145
CUST004256,38,GA,83
CUST004257,38,FL,152
CUST004258,23,SC,154
CUST004259,55,SC,79
CUST004260,19,VA,55
CUST004261,32,GA,176
CUST004262,30,VA,82
CUST004263,36,SC,78
CUST004264,64,FL,120
CUST004265,55,NY,169
CUST004266,79,GA,24
CUST004267,39,TX,178
CUST004268,75,VA,77
