account_id,customer_id,account_type,balance
ACC0005529,CUST003223,checking,6206.53
ACC0005530,CUST003237,savings,1829.16
ACC0005531,CUST000573,credit_card,3043.64
ACC0005532,CUST000341,credit_card,1456.54
ACC0005533,CUST002069,savings,10716.05
ACC0005534,CUST004912,checking,6619.4
ACC0005535,CUST002986,savings,2956.85
ACC0005536,CUST001192,checking,26483.99
ACC0005537,CUST003458,checking,12962.46
ACC0005538,CUST001741,savings,1332.36
ACC0005539,CUST001865,checking,1292.04
ACC0005540,CUST003085,credit_card,3892.24
ACC0005541,CUST003636,checking,2928.03
ACC0005542,CUST002628,checking,961.7
ACC0005543,CUST000580,checking,1239.63
ACC0005544,CUST001174,checking,934.86
ACC0005545,CUST002373,checking,11798.78
ACC0005546,CUST002184,checking,3342.19
ACC0005547,CUST000132,checking,6932.61
ACC0005548,CUST003961,checking,2101.59
ACC0005549,CUST000616,checking,2472.78
ACC0005550,CUST002439,credit_card,1526.45
ACC0005551,CUST001180,checking,11359.32
ACC0005552,CUST002319,checking,2317.83
ACC0005553,CUST000682,savings,800.24
ACC0005554,CUST004700,checking,3129.92
ACC0005555,CUST000996,checking,2551.55
ACC0005556,CUST001735,credit_card,11288.59
ACC0005557,CUST001673,savings,12044.23
ACC0005558,CUST003222,savings,2416.74
ACC0005559,CUST003113,checking,1432.45
ACC0005560,CUST002186,checking,3690.23
ACC0005561,CUST004978,credit_card,4944.87
ACC0005562,CUST002666,checking,1777.95
ACC0005563,CUST000176,checking,3051.51
ACC0005564,CUST000233,savings,1744.75
ACC0005565,CUST000007,credit_card,1177.91
ACC0005566,CUST003715,checking,4421.48
ACC0005567,CUST004663,savings,18719.69
ACC0005568,CUST000152,savings,1497.54
ACC0005569,CUST001928,checking,1780.5
ACC0005570,CUST000234,checking,3098.29
ACC0005571,CUST004341,savings,5298.25
ACC0005572,CUST001584,savings,1787.74
ACC0005573,CUST001437,checking,969.46
ACC0005574,CUST004085,savings,1458.16
ACC0005575,CUST003788,checking,1152.11
ACC0005576,CUST003574,savings,8124.21
ACC0005577,CUST002724,checking,4441.8
ACC0005578,CUST000438,checking,4360.92
ACC0005579,CUST004758,checking,876.92
ACC0005580,CUST000686,checking,4591.22
ACC0005581,CUST001284,checking,5819.04
ACC0005582,CUST000292,savings,7886.3
ACC0005583,CUST003092,credit_card,472.46
ACC0005584,CUST000024,checking,6090.63
ACC0005585,CUST000585,checking,36918.07
ACC0005586,CUST000525,checking,1787.67
ACC0005587,CUST003765,credit_card,21607.33
ACC0005588,CUST000831,credit_card,16323.89
ACC0005589,CUST000949,checking,2682.85
ACC0005590,CUST002721,savings,1515.84
ACC0005591,CUST004815,checking,1555.68
ACC0005592,CUST001340,savings,767.34
ACC0005593,CUST002900,checking,3528.9
ACC0005594,CUST003716,checking,5585.31
ACC0005595,CUST000410,checking,903.38
ACC0005596,CUST002477,checking,4609.19
ACC0005597,CUST000912,savings,1864.51
ACC0005598,CUST001221,checking,5919.99
ACC0005599,CUST004426,checking,1478.34
ACC0005600,CUST003567,savings,10717.01
ACC0005601,CUST004324,savings,3928.75
ACC0005602,CUST000721,checking,2794.76
ACC0005603,CUST000903,credit_card,3667.32
ACC0005604,CUST003877,savings,1092.06
ACC0005605,CUST003657,checking,1533.22
ACC0005606,CUST000480,savings,2007.4
ACC0005607,CUST004131,savings,2170.37
ACC0005608,CUST003080,checking,1555.11
ACC0005609,CUST001808,credit_card,8183.36
ACC0005610,CUST002018,credit_card,3562.99
ACC0005611,CUST001015,credit_card,4445.23
ACC0005612,CUST000451,checking,4931.5
ACC0005613,CUST001565,savings,1430.05
ACC0005614,CUST001110,checking,5391.65
ACC0005615,CUST003635,credit_card,4073.19
ACC0005616,CUST004212,savings,1442.4
ACC0005617,CUST003183,checking,1377.35
ACC0005618,CUST003114,checking,3551.76
ACC0005619,CUST004400,savings,6991.43
ACC0005620,CUST000076,checking,1160.18
ACC0005621,CUST004779,credit_card,1696.24
ACC0005622,CUST000018,savings,1984.03
ACC0005623,CUST001170,savings,929.74
ACC0005624,CUST004226,checking,21661.51
ACC0005625,CUST002357,credit_card,2843.58
ACC0005626,CUST000149,checking,919.4
ACC0005627,CUST003436,checking,2513.44
ACC0005628,CUST003207,checking,1018.41
ACC0005629,CUST003988,savings,4425.1
ACC0005630,CUST001492,credit_card,1415.59
ACC0005631,CUST002914,savings,8385.27
ACC0005632,CUST002701,checking,1312.71
ACC0005633,CUST002135,savings,3192.27
ACC0005634,CUST001280,savings,1024.71
ACC0005635,CUST002910,savings,2012.05
ACC0005636,CUST000877,checking,709.02
ACC0005637,CUST004353,credit_card,972.88
ACC0005638,CUST000953,savings,8475.92
ACC0005639,CUST001421,savings,10403.76
ACC0005640,CUST000897,savings,794.46
ACC0005641,CUST000218,checking,2657.34
ACC0005642,CUST004273,checking,6140.59
ACC0005643,CUST002064,checking,652.89
ACC0005644,CUST001142,credit_card,7762.78
ACC0005645,CUST001140,checking,8148.62
ACC0005646,CUST001737,savings,1323.24
ACC0005647,CUST002203,credit_card,11889.92
ACC0005648,CUST004355,checking,5296.83
ACC0005649,CUST004109,checking,730.78
ACC0005650,CUST004517,savings,4520.55
ACC0005651,CUST002239,checking,4703.53
ACC0005652,CUST001379,checking,5438.26
ACC0005653,CUST000562,credit_card,9390.51
ACC0005654,CUST000598,checking,5853.18
ACC0005655,CUST002940,checking,929.82
ACC0005656,CUST004479,checking,854.2
ACC0005657,CUST003107,credit_card,8669.19
ACC0005658,CUST001564,checking,12846.62
ACC0005659,CUST001193,savings,1854.18
ACC0005660,CUST003538,checking,3310.44
ACC0005661,CUST002982,savings,1002.0
ACC0005662,CUST003717,credit_card,3829.23
ACC0005663,CUST003080,checking,14097.35
ACC0005664,CUST000256,checking,4312.42
ACC0005665,CUST004795,checking,17076.37
ACC0005666,CUST000446,savings,27110.71
ACC0005667,CUST001765,savings,9337.19
ACC0005668,CUST004989,checking,37100.89
ACC0005669,CUST004115,checking,4467.21
ACC0005670,CUST004612,savings,3164.03
ACC0005671,CUST000127,credit_card,2466.68
ACC0005672,CUST004673,checking,8969.69
ACC0005673,CUST000822,savings,4245.19
ACC0005674,CUST002779,checking,3076.39
ACC0005675,CUST000300,checking,2755.67
ACC0005676,CUST002461,savings,1540.03
ACC0005677,CUST004835,checking,5488.77
ACC0005678,CUST000205,checking,1377.79
ACC0005679,CUST000806,savings,395.17
ACC0005680,CUST000469,savings,11051.63
ACC0005681,CUST000987,credit_card,825.87
ACC0005682,CUST000303,checking,3922.56
ACC0005683,CUST000191,savings,2724.8
ACC0005684,CUST000242,checking,4256.76
ACC0005685,CUST001513,checking,2017.27
ACC0005686,CUST000539,checking,2040.23
ACC0005687,CUST002724,credit_card,1647.46
ACC0005688,CUST000947,credit_card,5715.17
ACC0005689,CUST002805,savings,3789.37
ACC0005690,CUST003965,savings,27400.96
ACC0005691,CUST001764,credit_card,1055.67
ACC0005692,CUST002096,savings,4302.54
ACC0005693,CUST003060,savings,28625.89
ACC0005694,CUST003226,checking,5798.44
ACC0005695,CUST001223,savings,1338.63
ACC0005696,CUST003866,checking,4179.58
ACC0005697,CUST003299,savings,10171.75
ACC0005698,CUST002525,checking,7627.76
ACC0005699,CUST000837,savings,5187.35
ACC0005700,CUST001507,checking,1665.57
ACC0005701,CUST002660,savings,3272.01
ACC0005702,CUST000299,credit_card,968.32
ACC0005703,CUST003678,checking,5305.32
ACC0005704,CUST003392,savings,1769.68
ACC0005705,CUST000729,checking,4306.77
ACC0005706,CUST004151,savings,3507.36
ACC0005707,CUST004015,credit_card,10095.59
ACC0005708,CUST000450,checking,2890.69
ACC0005709,CUST004842,checking,3532.49
ACC0005710,CUST002858,credit_card,3553.17
ACC0005711,CUST000001,credit_card,8213.21
ACC0005712,CUST001821,checking,1365.97
ACC0005713,CUST003749,checking,1830.6
ACC0005714,CUST004766,savings,22658.39
ACC0005715,CUST003223,credit_card,1462.03
ACC0005716,CUST002511,savings,4435.54
ACC0005717,CUST002271,savings,1545.32
ACC0005718,CUST004267,savings,253.9
ACC0005719,CUST003970,checking,2349.1
ACC0005720,CUST001657,checking,3902.11
ACC0005721,CUST001944,checking,4105.57
ACC0005722,CUST004625,checking,2683.19
ACC0005723,CUST002830,checking,261.06
ACC0005724,CUST004430,savings,2191.74
ACC0005725,CUST000624,credit_card,3662.84
ACC0005726,CUST004674,checking,21780.82
ACC0005727,CUST003101,savings,1397.4
ACC0005728,CUST001642,checking,1484.41
ACC0005729,CUST003239,checking,1513.69
ACC0005730,CUST001522,checking,1497.47
ACC0005731,CUST002800,credit_card,8759.27
ACC0005732,CUST002160,checking,2799.63
ACC0005733,CUST001215,savings,9985.9
ACC0005734,CUST003122,checking,1365.21
ACC0005735,CUST001973,credit_card,3652.55
ACC0005736,CUST003598,checking,942.08
ACC0005737,CUST001074,checking,3313.61
ACC0005738,CUST004652,credit_card,10427.73
ACC0005739,CUST002364,credit_card,6305.13
ACC0005740,CUST003221,checking,1437.62
ACC0005741,CUST001130,checking,5436.08
ACC0005742,CUST002597,checking,2746.06
ACC0005743,CUST000516,checking,5127.2
ACC0005744,CUST003178,checking,1741.99
ACC0005745,CUST004839,credit_card,622.34
ACC0005746,CUST001440,savings,1273.7
ACC0005747,CUST003840,checking,1100.75
ACC0005748,CUST004418,checking,422.42
ACC0005749,CUST000926,savings,2152.59
ACC0005750,CUST003855,checking,2707.53
ACC0005751,CUST001278,savings,1646.53
ACC0005752,CUST004500,credit_card,26153.64
ACC0005753,CUST002679,checking,2853.93
ACC0005754,CUST003671,credit_card,9052.71
ACC0005755,CUST002594,savings,1243.63
ACC0005756,CUST003357,savings,1498.07
ACC0005757,CUST000611,checking,848.42
ACC0005758,CUST002840,savings,1197.0
ACC0005759,CUST000575,checking,2334.38
ACC0005760,CUST003337,checking,2049.83
ACC0005761,CUST001811,credit_card,1253.49
ACC0005762,CUST004380,credit_card,1005.41
ACC0005763,CUST004366,savings,4205.27
ACC0005764,CUST002194,savings,2364.84
ACC0005765,CUST004566,checking,4392.22
ACC0005766,CUST002644,checking,3730.23
ACC0005767,CUST002143,savings,9039.82
ACC0005768,CUST001295,checking,380.77
ACC0005769,CUST004469,checking,4095.6
ACC0005770,CUST004276,savings,401.15
ACC0005771,CUST003234,checking,8112.7
ACC0005772,CUST001617,credit_card,3540.92
ACC0005773,CUST003105,checking,2845.23
ACC0005774,CUST004676,checking,2328.8
ACC0005775,CUST001911,checking,2980.79
ACC0005776,CUST000309,savings,311.77
ACC0005777,CUST002569,checking,1683.51
ACC0005778,CUST002079,checking,1024.86
ACC0005779,CUST002888,checking,3518.86
ACC0005780,CUST000653,checking,978.69
ACC0005781,CUST004299,checking,840.42
ACC0005782,CUST004128,savings,3605.84
ACC0005783,CUST001406,checking,3437.18
ACC0005784,CUST000738,checking,2129.06
ACC0005785,CUST002971,checking,2472.96
ACC0005786,CUST001420,savings,8397.44
ACC0005787,CUST000351,savings,2747.07
ACC0005788,CUST003388,checking,2190.67
ACC0005789,CUST004884,checking,3147.08
ACC0005790,CUST001021,checking,7907.82
ACC0005791,CUST003455,checking,1256.9
ACC0005792,CUST002999,credit_card,20653.37
ACC0005793,CUST000128,checking,11534.2
ACC0005794,CUST003847,checking,1419.51
ACC0005795,CUST001456,savings,6020.69
ACC0005796,CUST000695,checking,15534.97
ACC0005797,CUST001001,checking,4459.89
ACC0005798,CUST004715,savings,966.21
ACC0005799,CUST003866,checking,1583.61
ACC0005800,CUST004348,checking,2427.59
ACC0005801,CUST003248,checking,10213.43
ACC0005802,CUST004908,checking,896.56
ACC0005803,CUST000078,checking,1923.34
ACC0005804,CUST001035,savings,638.4
ACC0005805,CUST001563,credit_card,4009.53
ACC0005806,CUST002910,checking,814.57
ACC0005807,CUST003950,checking,1088.84
ACC0005808,CUST001009,checking,12781.95
ACC0005809,CUST002174,checking,668.41
ACC0005810,CUST000671,checking,4310.92
ACC0005811,CUST001305,checking,4323.17
ACC0005812,CUST002147,savings,1400.48
ACC0005813,CUST003489,credit_card,2434.59
ACC0005814,CUST004768,savings,6851.06
ACC0005815,CUST001937,credit_card,515.29
ACC0005816,CUST003298,checking,853.23
ACC0005817,CUST000547,savings,1514.61
ACC0005818,CUST001526,credit_card,11493.59
ACC0005819,CUST001931,credit_card,521.75
ACC0005820,CUST000686,savings,3681.43
ACC0005821,CUST001608,savings,6565.8
ACC0005822,CUST004319,checking,12510.91
ACC0005823,CUST002673,checking,3376.05
ACC0005824,CUST003601,checking,4756.4
ACC0005825,CUST003701,savings,1169.4
ACC0005826,CUST004330,checking,1077.48
ACC0005827,CUST004462,credit_card,2889.75
ACC0005828,CUST003161,savings,1268.65
ACC0005829,CUST000050,credit_card,2041.34
ACC0005830,CUST001811,checking,6829.3
ACC0005831,CUST000294,checking,4644.27
ACC0005832,CUST000745,savings,616.79
ACC0005833,CUST003018,checking,1927.4
ACC0005834,CUST001183,savings,12697.35
ACC0005835,CUST000270,savings,1849.46
ACC0005836,CUST000486,savings,2716.77
ACC0005837,CUST001907,savings,2656.12
ACC0005838,CUST001522,checking,11331.12
ACC0005839,CUST002971,checking,12703.29
ACC0005840,CUST000994,checking,3035.03
ACC0005841,CUST000146,checking,1090.74
ACC0005842,CUST000487,checking,3780.05
ACC0005843,CUST002621,credit_card,3434.02
ACC0005844,CUST004483,checking,5471.71
ACC0005845,CUST003011,checking,1289.14
ACC0005846,CUST004770,credit_card,1755.98
ACC0005847,CUST000215,checking,369.4
ACC0005848,CUST001641,savings,2747.84
ACC0005849,CUST003027,savings,1151.93
ACC0005850,CUST004028,savings,2842.77
ACC0005851,CUST003248,checking,1031.2
ACC0005852,CUST002610,checking,17952.08
ACC0005853,CUST002138,checking,906.89
ACC0005854,CUST004055,checking,11333.43
ACC0005855,CUST003643,checking,10575.44
ACC0005856,CUST003797,checking,8382.23
ACC0005857,CUST002156,checking,9041.02
ACC0005858,CUST001432,credit_card,3919.44
ACC0005859,CUST002992,savings,384.43
ACC0005860,CUST002647,checking,2326.03
ACC0005861,CUST001400,checking,2856.43
ACC0005862,CUST000336,savings,726.24
ACC0005863,CUST004477,savings,3916.12
ACC0005864,CUST001969,savings,4669.93
ACC0005865,CUST000004,savings,1705.49
ACC0005866,CUST003066,savings,1304.95
ACC0005867,CUST003828,savings,5440.26
ACC0005868,CUST001633,checking,3030.86
ACC0005869,CUST000791,savings,1668.81
ACC0005870,CUST002616,savings,544.01
ACC0005871,CUST002109,checking,1872.5
ACC0005872,CUST001279,credit_card,6329.77
ACC0005873,CUST000639,checking,1619.57
ACC0005874,CUST004495,credit_card,6635.45
ACC0005875,CUST003502,savings,10509.57
ACC0005876,CUST001813,credit_card,3704.33
ACC0005877,CUST003283,savings,2713.41
ACC0005878,CUST003796,checking,3791.35
ACC0005879,CUST000647,checking,2564.02
ACC0005880,CUST000060,savings,971.3
ACC0005881,CUST003327,savings,6783.2
ACC0005882,CUST002883,savings,1101.0
ACC0005883,CUST001685,checking,3100.41
ACC0005884,CUST001965,checking,7454.42
ACC0005885,CUST003272,checking,1156.4
ACC0005886,CUST002738,checking,6214.9
ACC0005887,CUST000119,checking,1891.31
ACC0005888,CUST000163,checking,4138.59
ACC0005889,CUST001548,savings,7992.85
ACC0005890,CUST003126,savings,7951.78
ACC0005891,CUST001557,savings,437.47
ACC0005892,CUST004858,credit_card,2632.98
ACC0005893,CUST001552,savings,10283.86
ACC0005894,CUST003031,checking,11897.83
ACC0005895,CUST000264,savings,4919.77
ACC0005896,CUST002268,checking,448.21
ACC0005897,CUST004198,savings,2263.52
ACC0005898,CUST000841,checking,2263.17
ACC0005899,CUST004738,checking,10156.19
ACC0005900,CUST004107,savings,3991.29
ACC0005901,CUST000003,checking,2859.33
ACC0005902,CUST004243,checking,1383.6
ACC0005903,CUST002287,credit_card,1610.99
ACC0005904,CUST002827,checking,9725.58
ACC0005905,CUST001144,savings,3124.4
ACC0005906,CUST000929,savings,975.73
ACC0005907,CUST003082,savings,4591.19
ACC0005908,CUST004472,savings,4119.79
ACC0005909,CUST002953,checking,9834.04
ACC0005910,CUST002772,checking,33123.69
ACC0005911,CUST002894,credit_card,1244.85
ACC0005912,CUST002424,checking,5456.83
ACC0005913,CUST000102,checking,3771.16
ACC0005914,CUST004837,checking,5891.32
ACC0005915,CUST004670,savings,7937.34
ACC0005916,CUST003774,checking,567.76
ACC0005917,CUST003213,checking,912.68
ACC0005918,CUST003089,checking,4789.91
ACC0005919,CUST004167,checking,6202.33
ACC0005920,CUST000327,checking,4966.2
ACC0005921,CUST001682,checking,15880.37
ACC0005922,CUST003194,savings,31392.28
ACC0005923,CUST001633,savings,4705.08
ACC0005924,CUST000123,savings,1843.3
ACC0005925,CUST004410,savings,3719.66
ACC0005926,CUST000645,checking,39229.86
ACC0005927,CUST000355,checking,3569.53
ACC0005928,CUST000160,credit_card,7228.6
ACC0005929,CUST000220,checking,1047.59
ACC0005930,CUST001182,savings,1105.99
ACC0005931,CUST000795,credit_card,5305.87
ACC0005932,CUST002241,checking,1329.11
ACC0005933,CUST004180,savings,5865.6
ACC0005934,CUST004025,savings,1653.13
ACC0005935,CUST004099,checking,2605.48
ACC0005936,CUST001071,savings,1786.54
ACC0005937,CUST000896,checking,6944.69
ACC0005938,CUST004971,checking,7529.14
ACC0005939,CUST002112,checking,1835.86
ACC0005940,CUST001712,credit_card,972.98
ACC0005941,CUST004440,checking,3725.92
ACC0005942,CUST000908,checking,2301.68
ACC0005943,CUST001604,savings,4938.71
ACC0005944,CUST004854,savings,5041.93
ACC0005945,CUST002917,checking,4389.17
ACC0005946,CUST002403,checking,6999.13
ACC0005947,CUST001277,savings,1983.3
ACC0005948,CUST001370,savings,3399.44
ACC0005949,CUST004448,checking,2090.23
ACC0005950,CUST003227,savings,212.7
ACC0005951,CUST004412,savings,981.15
ACC0005952,CUST003102,checking,3857.79
ACC0005953,CUST004188,savings,1948.2
ACC0005954,CUST002737,checking,4958.17
ACC0005955,CUST002423,checking,4025.53
ACC0005956,CUST002525,checking,1429.57
ACC0005957,CUST002343,credit_card,1936.62
ACC0005958,CUST003368,checking,4165.73
ACC0005959,CUST003011,savings,750.16
ACC0005960,CUST002384,checking,3517.29
ACC0005961,CUST001901,checking,1505.76
ACC0005962,CUST004381,checking,426.27
ACC0005963,CUST000653,savings,1767.61
ACC0005964,CUST002931,checking,193.19
ACC0005965,CUST002720,checking,10302.51
ACC0005966,CUST001879,credit_card,1361.26
ACC0005967,CUST001119,savings,2858.13
ACC0005968,CUST001005,checking,982.92
ACC0005969,CUST002110,checking,1028.48
ACC0005970,CUST001711,checking,1271.8
ACC0005971,CUST002330,checking,7173.62
ACC0005972,CUST001065,checking,4048.39
ACC0005973,CUST003116,checking,873.75
ACC0005974,CUST001488,checking,1490.92
ACC0005975,CUST002961,checking,10128.33
ACC0005976,CUST002242,savings,11806.41
ACC0005977,CUST002522,credit_card,2381.43
ACC0005978,CUST002030,savings,1570.47
ACC0005979,CUST002790,credit_card,1952.96
ACC0005980,CUST000726,savings,10492.03
ACC0005981,CUST003068,checking,5646.72
ACC0005982,CUST001999,savings,812.35
ACC0005983,CUST002871,checking,2942.53
ACC0005984,CUST001565,savings,3504.05
ACC0005985,CUST003912,checking,930.23
ACC0005986,CUST001915,savings,8600.84
ACC0005987,CUST002855,checking,6861.32
ACC0005988,CUST004151,checking,1179.85
ACC0005989,CUST004179,checking,7255.32
ACC0005990,CUST002244,credit_card,4774.79
ACC0005991,CUST003856,checking,2901.17
ACC0005992,CUST004435,credit_card,2754.47
ACC0005993,CUST001956,checking,1269.08
ACC0005994,CUST002374,savings,8972.89
ACC0005995,CUST003743,checking,7491.13
ACC0005996,CUST004400,savings,18583.91
ACC0005997,CUST000626,savings,1471.24
ACC0005998,CUST004374,credit_card,2006.11
ACC0005999,CUST002845,savings,5019.9
ACC0006000,CUST000242,checking,905.34
ACC0006001,CUST001018,savings,1221.18
ACC0006002,CUST000700,checking,970.53
ACC0006003,CUST000826,checking,2783.51
ACC0006004,CUST000116,checking,3487.08
ACC0006005,CUST001749,checking,566.79
ACC0006006,CUST002178,savings,2591.47
ACC0006007,CUST002737,checking,6349.32
ACC0006008,CUST001571,savings,2857.37
ACC0006009,CUST000586,checking,4512.2
ACC0006010,CUST000011,checking,12986.44
ACC0006011,CUST000272,checking,2406.63
ACC0006012,CUST002424,checking,4653.81
ACC0006013,CUST004772,checking,1145.31
ACC0006014,CUST004734,checking,9552.54
ACC0006015,CUST000127,savings,7618.52
ACC0006016,CUST002357,savings,2170.47
ACC0006017,CUST000238,savings,975.88
ACC0006018,CUST001409,credit_card,2272.12
ACC0006019,CUST002179,checking,2331.5
ACC0006020,CUST003865,checking,2574.88
ACC0006021,CUST001549,checking,5830.05
ACC0006022,CUST001779,checking,8295.63
ACC0006023,CUST001042,savings,1982.1
ACC0006024,CUST001709,checking,734.59
ACC0006025,CUST001879,savings,805.9
ACC0006026,CUST002145,savings,10466.24
ACC0006027,CUST002759,credit_card,5863.52
ACC0006028,CUST004867,savings,4799.86
ACC0006029,CUST004403,checking,460.55
ACC0006030,CUST001031,checking,1377.79
ACC0006031,CUST000891,checking,2582.28
ACC0006032,CUST000830,checking,1805.92
ACC0006033,CUST000818,checking,4757.26
ACC0006034,CUST004748,savings,5441.39
ACC0006035,CUST001297,checking,3309.21
ACC0006036,CUST001040,checking,1289.36
ACC0006037,CUST000521,savings,11933.57
ACC0006038,CUST000032,savings,3991.29
ACC0006039,CUST001288,checking,11224.29
ACC0006040,CUST002926,savings,14337.64
ACC0006041,CUST001882,savings,5235.5
ACC0006042,CUST001843,checking,12693.98
ACC0006043,CUST004889,checking,1532.65
ACC0006044,CUST003020,checking,1515.56
ACC0006045,CUST003877,checking,4441.27
ACC0006046,CUST004989,checking,218.19
ACC0006047,CUST003821,checking,2005.05
ACC0006048,CUST000506,checking,1537.94
ACC0006049,CUST001921,savings,2105.17
ACC0006050,CUST002999,checking,11029.0
ACC0006051,CUST003330,checking,26083.42
ACC0006052,CUST002612,credit_card,3054.22
ACC0006053,CUST001314,savings,1783.37
ACC0006054,CUST001780,savings,13744.79
ACC0006055,CUST003053,savings,3484.25
ACC0006056,CUST000342,savings,3203.45
ACC0006057,CUST002078,checking,11343.95
ACC0006058,CUST002297,savings,4048.68
ACC0006059,CUST004845,checking,563.97
ACC0006060,CUST000399,checking,17729.1
ACC0006061,CUST002074,credit_card,10259.04
ACC0006062,CUST000299,savings,2165.75
ACC0006063,CUST000149,credit_card,5374.11
ACC0006064,CUST001652,credit_card,8741.66
ACC0006065,CUST004894,credit_card,1811.81
ACC0006066,CUST004024,checking,2259.54
ACC0006067,CUST001482,savings,717.13
ACC0006068,CUST004177,savings,4625.99
ACC0006069,CUST002791,savings,3358.89
ACC0006070,CUST001310,checking,6981.28
ACC0006071,CUST003800,checking,4787.95
ACC0006072,CUST004846,checking,1565.92
ACC0006073,CUST002049,savings,4148.14
ACC0006074,CUST001514,checking,9022.04
ACC0006075,CUST001904,savings,8790.06
ACC0006076,CUST004012,savings,2254.87
ACC0006077,CUST001460,checking,761.78
ACC0006078,CUST003686,checking,734.41
ACC0006079,CUST000879,checking,2692.75
ACC0006080,CUST003163,savings,11575.82
ACC0006081,CUST003268,savings,470.64
ACC0006082,CUST002250,savings,1231.86
ACC0006083,CUST000552,checking,631.6
ACC0006084,CUST002820,savings,4292.28
ACC0006085,CUST002764,checking,2446.26
ACC0006086,CUST000797,checking,4492.13
ACC0006087,CUST000455,checking,14365.32
ACC0006088,CUST000498,savings,1290.9
ACC0006089,CUST004929,credit_card,914.51
ACC0006090,CUST001480,credit_card,4638.34
ACC0006091,CUST001020,checking,4140.37
ACC0006092,CUST004246,checking,5570.09
ACC0006093,CUST003123,savings,293.52
ACC0006094,CUST004539,savings,3284.15
ACC0006095,CUST001167,savings,3987.86
ACC0006096,CUST001875,checking,3522.09
ACC0006097,CUST001656,credit_card,2188.6
ACC0006098,CUST004089,checking,1884.66
ACC0006099,CUST004301,checking,4927.4
ACC0006100,CUST002635,checking,277.43
ACC0006101,CUST003904,savings,13612.88
ACC0006102,CUST000752,checking,3877.18
ACC0006103,CUST001889,savings,2685.43
ACC0006104,CUST001467,checking,4663.1
ACC0006105,CUST001755,savings,1853.99
ACC0006106,CUST002244,checking,2153.58
ACC0006107,CUST003807,checking,5182.72
ACC0006108,CUST000938,savings,1708.38
ACC0006109,CUST003217,checking,2432.99
ACC0006110,CUST003150,savings,20529.57
ACC0006111,CUST001295,credit_card,4650.57
ACC0006112,CUST004871,checking,1254.34
ACC0006113,CUST004255,checking,2181.92
ACC0006114,CUST002712,checking,3359.37
ACC0006115,CUST000092,checking,8733.68
ACC0006116,CUST002836,checking,13198.06
ACC0006117,CUST003108,savings,6447.76
ACC0006118,CUST000961,checking,2120.36
ACC0006119,CUST003740,checking,10007.44
ACC0006120,CUST004302,checking,11513.63
ACC0006121,CUST003503,checking,777.13
ACC0006122,CUST001236,checking,3193.35
ACC0006123,CUST000501,credit_card,8895.46
ACC0006124,CUST003438,credit_card,662.67
ACC0006125,CUST002948,savings,41442.38
ACC0006126,CUST000504,checking,2478.65
ACC0006127,CUST003751,checking,913.88
ACC0006128,CUST004384,savings,909.58
ACC0006129,CUST003729,checking,4107.4
ACC0006130,CUST002146,checking,4316.19
ACC0006131,CUST004344,checking,3186.9
ACC0006132,CUST000595,savings,5738.06
ACC0006133,CUST004788,checking,10004.81
ACC0006134,CUST001570,savings,7599.9
ACC0006135,CUST004212,checking,1054.88
ACC0006136,CUST004407,checking,1627.0
ACC0006137,CUST003874,checking,7441.75
ACC0006138,CUST004374,credit_card,1343.77
ACC0006139,CUST002189,credit_card,655.2
ACC0006140,CUST004082,checking,1779.08
ACC0006141,CUST003597,savings,1409.45
ACC0006142,CUST003728,checking,9768.32
ACC0006143,CUST002346,checking,4242.75
ACC0006144,CUST001284,checking,4990.46
ACC0006145,CUST002800,checking,1460.72
ACC0006146,CUST001844,checking,11028.45
ACC0006147,CUST002584,checking,847.76
ACC0006148,CUST004538,savings,5038.46
ACC0006149,CUST003872,checking,9869.36
ACC0006150,CUST004356,checking,522.77
ACC0006151,CUST001485,savings,15683.66
ACC0006152,CUST001991,checking,1482.57
ACC0006153,CUST001794,checking,961.99
ACC0006154,CUST003244,savings,42453.62
ACC0006155,CUST004059,credit_card,6177.04
ACC0006156,CUST001799,savings,2283.43
ACC0006157,CUST001858,savings,4373.69
ACC0006158,CUST000091,savings,204.87
ACC0006159,CUST003282,savings,2124.79
ACC0006160,CUST004590,credit_card,1478.02
ACC0006161,CUST001341,savings,5085.6
ACC0006162,CUST000443,checking,4960.42
ACC0006163,CUST003627,checking,3731.4
ACC0006164,CUST002836,checking,3218.54
ACC0006165,CUST004366,checking,5141.9
ACC0006166,CUST002511,checking,8319.03
ACC0006167,CUST003072,savings,20970.61
ACC0006168,CUST000552,checking,2260.69
ACC0006169,CUST001978,checking,1932.63
ACC0006170,CUST000275,checking,2523.63
ACC0006171,CUST004799,savings,2612.67
ACC0006172,CUST000244,savings,2850.85
ACC0006173,CUST001061,credit_card,3559.0
ACC0006174,CUST002102,credit_card,1006.47
ACC0006175,CUST001358,checking,15662.26
ACC0006176,CUST002013,checking,7869.98
ACC0006177,CUST002268,checking,15044.57
ACC0006178,CUST002864,checking,10489.12
ACC0006179,CUST000635,savings,708.61
ACC0006180,CUST000912,credit_card,2760.52
ACC0006181,CUST000820,credit_card,1398.23
ACC0006182,CUST002376,checking,26259.53
ACC0006183,CUST002654,checking,1021.09
ACC0006184,CUST003561,checking,967.76
ACC0006185,CUST000830,credit_card,1957.67
ACC0006186,CUST001627,checking,7971.73
ACC0006187,CUST002922,savings,524.94
ACC0006188,CUST001824,checking,4068.61
ACC0006189,CUST004942,savings,3549.07
